,url,section,title,year,type,author
2387,https://mindmodeling.org/cogsci2013/papers/0100/index.html,Papers,Cross-Situational Statistical Learning of Phonologically Overlapping Words,2013,talk,"Vlach, Haley"
2388,https://mindmodeling.org/cogsci2013/papers/0101/index.html,Papers,Intuition versus Reason: Strategies that People Use to Think about Moral Problems,2013,talk,"Fedyk, Mark"
2388,https://mindmodeling.org/cogsci2013/papers/0101/index.html,Papers,Intuition versus Reason: Strategies that People Use to Think about Moral Problems,2013,talk,"Koslowski, Barbara"
2389,https://mindmodeling.org/cogsci2013/papers/0102/index.html,Papers,Communicative biases shape structures of newly acquired languages,2013,talk,"Fedzechkina, Maryia"
2389,https://mindmodeling.org/cogsci2013/papers/0102/index.html,Papers,Communicative biases shape structures of newly acquired languages,2013,talk,"Jaeger, T. Florian"
2389,https://mindmodeling.org/cogsci2013/papers/0102/index.html,Papers,Communicative biases shape structures of newly acquired languages,2013,talk,"Newport, Elissa"
2390,https://mindmodeling.org/cogsci2013/papers/0103/index.html,Papers,Regularization behavior in a non-linguistic domain,2013,talk,"Ferdinand, Vanessa"
2390,https://mindmodeling.org/cogsci2013/papers/0103/index.html,Papers,Regularization behavior in a non-linguistic domain,2013,talk,"Thompson, Bill"
2390,https://mindmodeling.org/cogsci2013/papers/0103/index.html,Papers,Regularization behavior in a non-linguistic domain,2013,talk,"Kirby, Simon"
2390,https://mindmodeling.org/cogsci2013/papers/0103/index.html,Papers,Regularization behavior in a non-linguistic domain,2013,talk,"Smith, Kenny"
2391,https://mindmodeling.org/cogsci2013/papers/0104/index.html,Papers,Rapid Learning of Morphological Paradigms,2013,talk,"Finley, Sara"
2391,https://mindmodeling.org/cogsci2013/papers/0104/index.html,Papers,Rapid Learning of Morphological Paradigms,2013,talk,"Wiemers, Elizabeth"
2392,https://mindmodeling.org/cogsci2013/papers/0105/index.html,Papers,Analogical Reinforcement Learning,2013,talk,"Foster, James"
2392,https://mindmodeling.org/cogsci2013/papers/0105/index.html,Papers,Analogical Reinforcement Learning,2013,talk,"Jones, Matt"
2393,https://mindmodeling.org/cogsci2013/papers/0106/index.html,Papers,Developmental and postural changes in children’s visual access to faces,2013,talk,"Frank, Michael"
2393,https://mindmodeling.org/cogsci2013/papers/0106/index.html,Papers,Developmental and postural changes in children’s visual access to faces,2013,talk,"Simmons, Kaia"
2393,https://mindmodeling.org/cogsci2013/papers/0106/index.html,Papers,Developmental and postural changes in children’s visual access to faces,2013,talk,"Yurovsky, Daniel"
2393,https://mindmodeling.org/cogsci2013/papers/0106/index.html,Papers,Developmental and postural changes in children’s visual access to faces,2013,talk,"Pusiol, Guido"
2394,https://mindmodeling.org/cogsci2013/papers/0107/index.html,Papers,The Effect of Incremental Context on Conceptual Processing: Evidence from Visual World and Reading Experiments,2013,talk,"Frassinelli, Diego"
2394,https://mindmodeling.org/cogsci2013/papers/0107/index.html,Papers,The Effect of Incremental Context on Conceptual Processing: Evidence from Visual World and Reading Experiments,2013,talk,"Keller, Frank"
2394,https://mindmodeling.org/cogsci2013/papers/0107/index.html,Papers,The Effect of Incremental Context on Conceptual Processing: Evidence from Visual World and Reading Experiments,2013,talk,"Scheepers, Christoph"
2395,https://mindmodeling.org/cogsci2013/papers/0108/index.html,Papers,The intrinsic structure of spatial configurations and the partner’s viewpoint shape spatial memories and descriptions,2013,talk,"Galati, Alexia"
2395,https://mindmodeling.org/cogsci2013/papers/0108/index.html,Papers,The intrinsic structure of spatial configurations and the partner’s viewpoint shape spatial memories and descriptions,2013,talk,"Avraamides, Marios N."
2396,https://mindmodeling.org/cogsci2013/papers/0109/index.html,Papers,False Consensus About False Consensus,2013,talk,"Galesic, Mirta"
2396,https://mindmodeling.org/cogsci2013/papers/0109/index.html,Papers,False Consensus About False Consensus,2013,talk,"Olsson, Henrik"
2396,https://mindmodeling.org/cogsci2013/papers/0109/index.html,Papers,False Consensus About False Consensus,2013,talk,"Rieskamp, Jörg"
2397,https://mindmodeling.org/cogsci2013/papers/0110/index.html,Papers,The Role of Feedback in Aligning Perspectives in Referential Communication,2013,talk,"Gann, Timothy"
2398,https://mindmodeling.org/cogsci2013/papers/0111/index.html,Papers,Production of referring expressions: Preference trumps discrimination,2013,talk,"Gatt, Albert"
2398,https://mindmodeling.org/cogsci2013/papers/0111/index.html,Papers,Production of referring expressions: Preference trumps discrimination,2013,talk,"Krahmer, Emiel"
2398,https://mindmodeling.org/cogsci2013/papers/0111/index.html,Papers,Production of referring expressions: Preference trumps discrimination,2013,talk,"van Gompel, Roger"
2398,https://mindmodeling.org/cogsci2013/papers/0111/index.html,Papers,Production of referring expressions: Preference trumps discrimination,2013,talk,"van Deemter, Kees"
2399,https://mindmodeling.org/cogsci2013/papers/0112/index.html,Papers,Bayesian vector analysis and the perception of hierarchical motion,2013,talk,"Gershman, Samuel"
2399,https://mindmodeling.org/cogsci2013/papers/0112/index.html,Papers,Bayesian vector analysis and the perception of hierarchical motion,2013,talk,"Jaekel, Frank"
2399,https://mindmodeling.org/cogsci2013/papers/0112/index.html,Papers,Bayesian vector analysis and the perception of hierarchical motion,2013,talk,"Tenenbaum, Joshua"
2400,https://mindmodeling.org/cogsci2013/papers/0113/index.html,Papers,Space and Time in the Parietal Cortex: fMRI Evidence for a Neural Asymmetry,2013,talk,"Gijssels, Tom"
2400,https://mindmodeling.org/cogsci2013/papers/0113/index.html,Papers,Space and Time in the Parietal Cortex: fMRI Evidence for a Neural Asymmetry,2013,talk,"Bottini, Roberto"
2400,https://mindmodeling.org/cogsci2013/papers/0113/index.html,Papers,Space and Time in the Parietal Cortex: fMRI Evidence for a Neural Asymmetry,2013,talk,"Rueschemeyer, Shirley-Ann"
2400,https://mindmodeling.org/cogsci2013/papers/0113/index.html,Papers,Space and Time in the Parietal Cortex: fMRI Evidence for a Neural Asymmetry,2013,talk,"Casasanto, Daniel"
2401,https://mindmodeling.org/cogsci2013/papers/0114/index.html,Papers,Modeling Dynamic Control in Normal Aging,2013,talk,"Glass, Brian D."
2401,https://mindmodeling.org/cogsci2013/papers/0114/index.html,Papers,Modeling Dynamic Control in Normal Aging,2013,talk,"Osman, Magda"
2402,https://mindmodeling.org/cogsci2013/papers/0115/index.html,Papers,Development of Category-Based Reasoning: Results from a Longitudinal Study,2013,talk,"Godwin, Karrie"
2402,https://mindmodeling.org/cogsci2013/papers/0115/index.html,Papers,Development of Category-Based Reasoning: Results from a Longitudinal Study,2013,talk,"Fisher, Anna"
2402,https://mindmodeling.org/cogsci2013/papers/0115/index.html,Papers,Development of Category-Based Reasoning: Results from a Longitudinal Study,2013,talk,"Matlen, Bryan"
2403,https://mindmodeling.org/cogsci2013/papers/0116/index.html,Papers,'This is a wall' – Assigning Function to Objects,2013,talk,"Gralla, Linn"
2403,https://mindmodeling.org/cogsci2013/papers/0116/index.html,Papers,'This is a wall' – Assigning Function to Objects,2013,talk,"Tenbrink, Thora"
2404,https://mindmodeling.org/cogsci2013/papers/0117/index.html,Papers,Is Feedforward Learning more Efficient than Feedback Learning in Smart Meters of Electricity Consumption?,2013,talk,"Guath, Mona"
2404,https://mindmodeling.org/cogsci2013/papers/0117/index.html,Papers,Is Feedforward Learning more Efficient than Feedback Learning in Smart Meters of Electricity Consumption?,2013,talk,"Juslin, Peter"
2404,https://mindmodeling.org/cogsci2013/papers/0117/index.html,Papers,Is Feedforward Learning more Efficient than Feedback Learning in Smart Meters of Electricity Consumption?,2013,talk,"Millroth, Philip"
2405,https://mindmodeling.org/cogsci2013/papers/0118/index.html,Papers,Fairness overrides reputation: The importance of fairness considerations in altruistic cooperation,2013,talk,"Guney, Sule"
2405,https://mindmodeling.org/cogsci2013/papers/0118/index.html,Papers,Fairness overrides reputation: The importance of fairness considerations in altruistic cooperation,2013,talk,"Newell, Ben"
2406,https://mindmodeling.org/cogsci2013/papers/0119/index.html,Papers,A Probabilistic Constraint Satisfaction Model of Information Distortion  in Diagnostic Reasoning,2013,talk,"Hagmayer, York"
2406,https://mindmodeling.org/cogsci2013/papers/0119/index.html,Papers,A Probabilistic Constraint Satisfaction Model of Information Distortion  in Diagnostic Reasoning,2013,talk,"Kostopoulou, Olga"
2407,https://mindmodeling.org/cogsci2013/papers/0120/index.html,Papers,Spatial cognition: the return path,2013,talk,"Hamburger, Kai"
2407,https://mindmodeling.org/cogsci2013/papers/0120/index.html,Papers,Spatial cognition: the return path,2013,talk,"Dienelt, Lena e."
2407,https://mindmodeling.org/cogsci2013/papers/0120/index.html,Papers,Spatial cognition: the return path,2013,talk,"Strickrodt, Marianne"
2407,https://mindmodeling.org/cogsci2013/papers/0120/index.html,Papers,Spatial cognition: the return path,2013,talk,"Röser, Florian"
2408,https://mindmodeling.org/cogsci2013/papers/0121/index.html,Papers,Attentional Processing in Bistable Perception is Influenced by Genetic Effects Associated with Sinistrality,2013,talk,"Hancock, Roeland"
2409,https://mindmodeling.org/cogsci2013/papers/0122/index.html,Papers,Intrusions and the Decision to Terminate Memory Search,2013,talk,"Harbison, J. Isaiah"
2409,https://mindmodeling.org/cogsci2013/papers/0122/index.html,Papers,Intrusions and the Decision to Terminate Memory Search,2013,talk,"Davelaar, Eddy"
2409,https://mindmodeling.org/cogsci2013/papers/0122/index.html,Papers,Intrusions and the Decision to Terminate Memory Search,2013,talk,"Yu, Erica"
2409,https://mindmodeling.org/cogsci2013/papers/0122/index.html,Papers,Intrusions and the Decision to Terminate Memory Search,2013,talk,"Hussey, Erika"
2409,https://mindmodeling.org/cogsci2013/papers/0122/index.html,Papers,Intrusions and the Decision to Terminate Memory Search,2013,talk,"Dougherty, Michael"
2410,https://mindmodeling.org/cogsci2013/papers/0123/index.html,Papers,"Autism, optimism and positive events: Evidence against a general optimistic bias",2013,talk,"Harris, Adam"
2410,https://mindmodeling.org/cogsci2013/papers/0123/index.html,Papers,"Autism, optimism and positive events: Evidence against a general optimistic bias",2013,talk,"Shah, Punit"
2410,https://mindmodeling.org/cogsci2013/papers/0123/index.html,Papers,"Autism, optimism and positive events: Evidence against a general optimistic bias",2013,talk,"Catmur, Caroline"
2410,https://mindmodeling.org/cogsci2013/papers/0123/index.html,Papers,"Autism, optimism and positive events: Evidence against a general optimistic bias",2013,talk,"Bird, Geoffrey"
2410,https://mindmodeling.org/cogsci2013/papers/0123/index.html,Papers,"Autism, optimism and positive events: Evidence against a general optimistic bias",2013,talk,"Hahn, Ulrike"
2411,https://mindmodeling.org/cogsci2013/papers/0124/index.html,Papers,The neural computation of scalar implicature,2013,talk,"Hartshorne, Joshua"
2411,https://mindmodeling.org/cogsci2013/papers/0124/index.html,Papers,The neural computation of scalar implicature,2013,talk,"Snedeker, Jesse"
2411,https://mindmodeling.org/cogsci2013/papers/0124/index.html,Papers,The neural computation of scalar implicature,2013,talk,"Kim, Albert"
2412,https://mindmodeling.org/cogsci2013/papers/0125/index.html,Papers,Causal model and sampling approaches to reducing base rate neglect,2013,talk,"Hayes, Brett"
2412,https://mindmodeling.org/cogsci2013/papers/0125/index.html,Papers,Causal model and sampling approaches to reducing base rate neglect,2013,talk,"Newell, Ben"
2412,https://mindmodeling.org/cogsci2013/papers/0125/index.html,Papers,Causal model and sampling approaches to reducing base rate neglect,2013,talk,"Hawkins, Guy"
2413,https://mindmodeling.org/cogsci2013/papers/0126/index.html,Papers,"The Role of Familiarity, Priming and Perception in Similarity Judgments",2013,talk,"Hiatt, Laura"
2413,https://mindmodeling.org/cogsci2013/papers/0126/index.html,Papers,"The Role of Familiarity, Priming and Perception in Similarity Judgments",2013,talk,"Trafton, Greg"
2414,https://mindmodeling.org/cogsci2013/papers/0127/index.html,Papers,Large-Scale Empricial Analyses of the Abstract/Concrete Distinction,2013,talk,"Hill, Felix"
2414,https://mindmodeling.org/cogsci2013/papers/0127/index.html,Papers,Large-Scale Empricial Analyses of the Abstract/Concrete Distinction,2013,talk,"Korhonen, Anna"
2414,https://mindmodeling.org/cogsci2013/papers/0127/index.html,Papers,Large-Scale Empricial Analyses of the Abstract/Concrete Distinction,2013,talk,"Bentz, Christian"
2415,https://mindmodeling.org/cogsci2013/papers/0128/index.html,Papers,How Episodic and Working Memory Affect Rule- and Memory-Based Judgments,2013,talk,"Hoffmann, Janina A."
2415,https://mindmodeling.org/cogsci2013/papers/0128/index.html,Papers,How Episodic and Working Memory Affect Rule- and Memory-Based Judgments,2013,talk,"von Helversen, Bettina"
2415,https://mindmodeling.org/cogsci2013/papers/0128/index.html,Papers,How Episodic and Working Memory Affect Rule- and Memory-Based Judgments,2013,talk,"Rieskamp, Jörg"
2416,https://mindmodeling.org/cogsci2013/papers/0129/index.html,Papers,Preschoolers’ Trust is Sensitive to Variable Intentions,2013,talk,"Hoicka, Elena"
2416,https://mindmodeling.org/cogsci2013/papers/0129/index.html,Papers,Preschoolers’ Trust is Sensitive to Variable Intentions,2013,talk,"Butcher, Jessica"
2416,https://mindmodeling.org/cogsci2013/papers/0129/index.html,Papers,Preschoolers’ Trust is Sensitive to Variable Intentions,2013,talk,"Malla, Felicity"
2416,https://mindmodeling.org/cogsci2013/papers/0129/index.html,Papers,Preschoolers’ Trust is Sensitive to Variable Intentions,2013,talk,"Harris, Paul"
2417,https://mindmodeling.org/cogsci2013/papers/0130/index.html,Papers,When Is Language a Window into the Mind? Looking Beyond Words to Infer Conceptual Categories,2013,talk,"Holmes, Kevin"
